title,content,date,original_date,word_count,char_count,has_issues,id
Jalan Buntu Ekonomi Tambang,"Permintaan batubara global untuk tahun ini sampai tahun depan, diperkirakan melemah karena negara-negara di dunia mulai serius beralih ke energi terbarukan. Di tengah situasi itu, Indonesia justru menaikkan target produksi tahunan dari 710 juta ton pada 2024, menjadi 735 juta ton. Indonesia seolah sulit membayangkan seperti apa masa depan tanpa batubara dan migas (minyak dan gas) sebagai penopang ekonomi. Padahal, sejarah panjang dua komoditas ini menunjukkan pola berulang, yakni kesejahteraan yang hanya sesaat, datang sekejap, menghilang sebelum sempat memberi kemakmuran yang berkelanjutan. Industri Migas: Gambaran Ekonomi ‘Sesaat’ MASYARAKAT di Kalimantan Timur dan Aceh adalah saksi hidup bagaimana daerah yang dulunya sempat berjaya karena migas menjadi sepi tak bertuan. Kecamatan Muara Badak di Kabupaten Kutai Kartanegara, yang dulu adalah sentra penghasil migas, tak lagi ramai dengan sepeda motor para pekerja PT Pertamina Hulu Sanga Sanga (PHSS). Masyarakatnya, kini justru harus bergelut dengan masalah pencemaran lingkungan. Begitu juga di Lhokseumawe, Aceh, yang dulunya menjadi salah satu kawasan industri gas terbesar dunia, saat ini lebih banyak terlihat semak belukar. Rumah-rumah karyawan di kompleks milik PT Arun NGL itu juga sudah banyak kosong. Semua jenis sentra ekonomi memiliki masa kejayaannya. Pada masa jaya migas Indonesia di tahun 1970-1990an, Indonesia bisa menghasilkan sekitar 1,5 juta barel minyak per hari, yang kini tinggal sepertiganya. Seiring dengan terkurasnya produksi minyak, berkurang pula kegiatan dan lapangan kerja di berbagai daerah penghasilnya. Industri migas pada umumnya berjaya sekitar tiga hingga empat dekade. Selama periode itu, industri ini memang berhasil mengangkat banyak kehidupan. Para pekerja dan keluarganya merasakan lonjakan ekonomi yang nyata. Bagi sebagian, masa itu menjadi landasan untuk melangkah ke kelas sosial yang lebih mapan. Imbasnya bagi masyarakat sekitar pun cukup besar dengan berbagai pasar, penginapan, dan kontraktor kecil yang bermunculan. Tetapi, apakah itu cukup? Masalahnya, dalam rentang waktu pembangunan bangsa, kejayaan wilayah penghasil Sumber Daya Alam (SDA) ekstraktif seperti batubara, migas, dan juga sawit, memiliki usia yang cukup singkat. Seiring dengan ditemukannya SDA, dengan cepat berdatangan para insinyur dan peralatan beratnya ke wilayah pelosok, membangun berbagai fasilitas besar disertai riuhnya kegiatan para pekerja. Secepat itu pula mereka akan dengan senyap berpindah ketika SDA di sana sudah mulai surut. Biasanya dimulai dengan beberapa pengurangan pegawai, sengketa-sengketa kecil mengenai tuntutan pekerja, dan perlahan-lahan perumahan karyawan – yang biasanya dipisahkan dari warga dengan pagar-pagar tinggi itu – mulai sepi dan terbengkalai. Rumah di bekas kompleks perumahan PT Arun NGL terbengkalai. (Project M/Oviyandi Emnur) Para pekerja profesional biasanya lebih beruntung karena memiliki peluang untuk bekerja di wilayah garapan baru lainnya, bahkan cukup banyak yang pindah ke luar negeri, seperti pada kasus peralihan Arun NGL ke Perta Arun Gas pada tahun 2015. Pekerja di tingkat menengah pun bila beruntung bisa bergeser ke tempat lain, sementara sebagian lainnya mungkin kembali berkebun dan membuka usaha kecil. Babak pengerukan itu, di banyak tempat, sudah kerap datang dan berlalu. Dari Migas ke Batubara Hari-hari ini, demam batubara masih menjangkit di Indonesia. Demam ini juga dipicu oleh melambungnya produksi sejak dua dekade lalu karena pertumbuhan permintaan dari negara-negara seperti China. Kejayaan batubara hari ini mengingatkan kita pada masa keemasan migas pada masa lalu. Produksi sebesar-besarnya, ekspor setinggi-tingginya. Namun, dunia telah berubah. Di tengah krisis iklim global, tren energi mulai beralih. Pendanaan untuk membangun pembangkit listrik dari batubara (PLTU) baru semakin mengering. Negara-negara tujuan ekspor utama Indonesia, seperti China dan India, tidak hanya mengurangi ketergantungan pada impor, tapi justru memimpin transisi ke energi terbarukan. Pada 2024, energi bersih menyumbang 38% bauran energi nasional China. Di India, energi rendah karbon sudah mencapai 22,2% dari bauran energi. Di China dan India, pembangunan “yang lama” dan “yang baru” berjalan bersisian. Meski PLTU mereka masih dominan, dua pertiga pertumbuhan listrik China tahun lalu, berasal dari energi bersih. Sementara di India, 24,5 GW Pembangkit Listrik Tenaga Surya (PLTS) dipasang di 2024, setara dengan 130 kali lipat kapasitas PLTS Cirata di Jawa Barat. Di tengah perubahan global ini, pemerintah masih sepenuhnya berpegang pada industri ekstraktif. Dengan hanya memiliki sekitar 3% cadangan batubara dunia, negeri ini justru menjadi eksportir batubara terbesar. Sementara itu, Indonesia justru mencetak rekor baru dalam produksi batubara. Pada tahun 2024, total produksi mencapai 836 juta ton, atau 117% dari target 710 juta ton. Dari jumlah ini, 555 juta ton diekspor, sementara 233 juta ton digunakan untuk kewajiban pasar domestik (DMO). Keuntungan yang dicetak juga sangatlah besar. Riset Energy Shift Institute menunjukkan bahwa pertambangan batubara adalah sektor paling menguntungkan setelah perbankan, meski ‘hanya’ merupakan 3-4% PDB Indonesia. Pemerintah masih menargetkan produksi tinggi pada 2025 meskipun sudah ada proyeksi penurunan permintaan dari China. Pemerintah tetap bersikukuh bahwa batubara akan menjadi bagian penting dalam bauran energi nasional, setidaknya dalam jangka pendek. Padahal, umur sektor ini cukup terbatas. Cadangan batubara Indonesia diperkirakan akan habis dalam 48 hingga 50 tahun jika laju produksi saat ini dipertahankan. Cadangan minyak bumi bahkan lebih kritis, dengan perkiraan hanya mencukupi 9 tahun ke depan, sementara gas bumi bertahan sekitar 18–22 tahun. Dengan kata lain, Indonesia sedang menggandakan investasi pada sektor yang memiliki umur ekonomis yang kian pendek. Industri Ekstraktif Melatih Cara Berpikir yang Pendek Masyarakat di wilayah penghasil batubara dan migas mungkin tidak benar-benar memahami seberapa besar cadangan sumber daya alam yang tersisa, bagaimana kondisi keuangan perusahaan tempat mereka bekerja, atau berbagai istilah canggih seperti ‘market outlook’. Yang mereka tahu biasanya hanya perbincangan sehari-hari di warung kopi terkait kapan kontrak kerja akan habis, isu pengurangan tenaga kerja, atau seberapa ramai lalu lintas alat berat yang lewat di jalanan kampung. Semua menjadi indikator sederhana tentang arah hidup ke depan. Di sisi lain, mereka yang memahami betul arah industri ini seperti para pemegang keputusan di perusahaan, sering kali enggan melihat terlalu jauh. Ada yang demi menjaga semangat para pekerjanya. Ada pula yang enggan bicara agar tidak merusak citra industri yang sudah lama jadi simbol kemajuan. Tetapi di balik diam itu, sesungguhnya ada kesadaran bahwa waktu industri ini tidak panjang. Mereka tahu sektor ekstraktif tidak dibangun untuk bertahan, tetapi untuk dihabiskan. Sejarah seharusnya memberi pelajaran. Kita bisa menyaksikan langsung bagaimana ladang gas PT Arun NGL yang dulu jadi kebanggaan nasional kini hanya kenangan – meski negara masih berambisi membangun Kawasan Ekonomi Khusus (KEK) di sana. Muara Badak, yang dulu jadi poros energi, juga mulai surut pengaruhnya. Bangsa yang menumpu hidupnya pada komoditas lazim memiliki cara pandang yang se-fluktuatif harga pasar produk mereka. Ketika harga melambung, uangnya kerap dihabiskan. Dan ketika pasar terpuruk, warga yang akan menjadi korban dan berucap, “Bagaimana mungkin berpikir masa depan? Untuk bulan depan saja kami sulit”. Cara berpikir inilah yang harus kita ubah. Ketika sumber daya alam habis, daerah-daerah yang pernah dibanggakan sebagai lokomotif ekonomi nasional akan kembali seperti semula. Masyarakatnya akan kembali bertopang pada pertanian, perikanan, dan jasa informal yang rapuh. Para petambak garam di sekitar PLTU 2 Cirebon kerap menemukan hasil panen yang terpapar debu, mengakibatkan menurunnya kualitas produksi garam. (Project M/Bukbis Candra Ismet Bey) Berbicara tentang sumber daya alam tentunya akan selalu bersinggungan pada problem struktural politik dan ekonomi yang lebih dalam. Ketimpangan antara pusat dan daerah, distribusi dana bagi hasil, tarik ulur kepentingan jangka pendek elite politik dan kebutuhan membangun ekonomi yang kokoh untuk generasi berikutnya. Juga yang tak kalah penting, imbas kerusakan ekologis dan trauma sosial yang diwariskan kepada masyarakat setempat. Untuk memahami sejauh mana sumber daya alam benar-benar bisa menjadi modal pembangunan, kita perlu melihat langsung kehidupan masyarakat di sekitar tambang batubara dan migas. Di banyak tempat, masyarakat sekitar tambang justru tidak mendapatkan nilai yang sebanding dari kekayaan yang diambil dari tanah mereka. Contohnya di Lhokseumawe, Aceh. Saat Arun beroperasi, ketimpangan ekonomi di Lhokseumawe berada di puncak daftar wilayah dengan tingkat pengangguran terbuka tertinggi di Aceh. Melansir data Badan Pusat Statistik (BPS) 2003, persentase penduduk miskin mencapai 16,39%. Begitu juga jelang berakhirnya operasi pada 2007, angka kemiskinan tercatat sebesar 12,75%. Begitu pula keterbatasan terhadap akses terhadap kesehatan dan pendidikan yang layak. Kebocoran sumur minyak di Sanga Sanga, Muara Badak, berdampak buruk pada fasilitas air bersih yang menjadi hak masyarakat. Pada sektor pendidikan, riset Greenpeace Indonesia bersama CELIOS pada 2024, menemukan dampak negatif sektor pertambangan terhadap pendidikan di desa yang sektor utamanya adalah pertambangan. Desa-desa dengan sektor utama tambang cenderung memiliki jumlah sekolah formal yang lebih sedikit dibandingkan desa-desa bukan tambang. Data BPS tahun 2021 yang diolah dalam penelitian ini menunjukkan, desa tambang rata-rata memiliki 3,04 unit sekolah formal dari jenjang SD hingga SMA di setiap desa. Jumlah ini hanya setengah dari rata-rata sekolah formal di desa non-tambang, yaitu 6,11 unit. Ketika modal masih di tangan, pemerintah harus dengan arif memastikan daerah penghasil SDA memiliki pijakan kuat untuk meneruskan pembangunan. Baik melalui penguatan pendidikan, diversifikasi ekonomi, restorasi alam dan pendukung lainnya. Mendorong alokasi dana SDA di daerah yang lebih transparan, terciptanya dana-dana abadi di daerah, juga pusat, yang ditopang penjualan komoditas juga penting. Tidak kalah penting adalah mendorong perusahaan-perusahaan raksasa tambang Indonesia untuk berdiversifikasi selagi mereka cukup di atas angin dan tidak menunggu ‘ujung jalan’ mereka tiba. Tanpa hal tersebut, keuntungan menumpuk yang mereka miliki hanya akan mengalir ke negara-negara lain dan tidak benar-benar menjadi modal jangka panjang bagi Indonesia. Retorika bahwa sumber daya alam adalah modal pembangunan seharusnya sudah usang. Karena pada kenyataannya, yang lebih sering terjadi adalah pengerukan, bukan pembangunan. Kita menjual masa depan demi keuntungan sesaat. Dunia sudah mulai bergerak meninggalkan energi kotor, mengalihkan investasinya pada energi bersih, membangun inovasi di sektor-sektor hijau. Sementara, Indonesia masih menggenggam rapat masa lalunya. Memulai dengan industri ekstraksi sumber daya alam adalah langkah wajar bagi sebuah negara untuk menjadi pijakan. Ia menjadi tidak wajar jika, 80 tahun pasca-kemerdekaan, kita masih bergantung padanya. Saatnya Indonesia membuka mata dan merencanakan jalan panjang ke depan. Putra Adhiguna adalah Direktur Pelaksana Energy Shift Institute, sebuah lembaga riset keuangan energi di kawasan Asia.",2025-08-01 15:26:55,2025-08-01 15:26:55,1582,11491,[],1
